group,Source,sample_id,CO2,Landuse,Alcohol,Beta-carotene,Calcium,Carbo,Cholesterol,Copper,DHA,Dietary fibre,DPA,EPA,Fat,Folate,Iodine,Iron,Kilocalories,Kilojoules,Magnesium,Mono+Di,MuFa,Niacin,Omega-3,Omega-6,Phosphorus,Potassium,Protein,PuFa,Retinol,Riboflavin,Salt,SatFa,Selenium,Sodium,Starch,Sugar,Thiamin,TransFa,Vitamin A,Vitamin B12,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Zinc
Norway,Tine,Chili and Lime Glazed Salmon With Rice,0.31115598497260666,0.2764331334871165,0,50.83818001975822,24.367443470614027,13.954825005449573,32.90847591151946,0.06270328985982454,0.21385010339828836,1.427766244299358,0.06293303042863915,0.14199646865646348,8.855595989507192,15.82524776825663,3.6241954823586,0.4485967441546606,170.01347583605175,712.4072844320556,21.110666236645844,4.445060555003433,3.5730835145666764,2.6903870705103317,0.8658293441608558,1.1776449180903197,112.50191229370151,294.15488699251523,7.996578108915997,2.056326952293736,35.10807697504472,0.06254389191509646,0.8238090955640102,2.7928825710345944,10.009722085631847,335.2697487390579,9.497866001291051,1.4285659006504445,0.07929923608780456,0.07332003545084173,39.30340816694709,1.072916518763984,0.28490542253638035,23.285482456144887,3.4216016543726138,0.6692553060290352,0.4785085901035387
Norway,Tine,Chili fish balls with rice and mango,0.28232406828070333,0.10084477802253483,0,50.94671789290732,35.74962015114469,29.43165560148615,31.143219498948042,0.08383628380994895,0.07856346720118709,1.174546705689179,0.0051054501680640714,0.04644460723936483,1.7132740593386162,14.375019882658762,98.25799035642942,0.3280619658804305,174.7327442331151,741.1564819782981,22.001370300388984,2.5543088776861773,0.4553519142746295,2.35078680292487,0.17011196521711447,0.1347617218769388,136.9917278300586,242.8454666667492,9.893550436389008,0.3247921257828328,13.390829907074824,0.039239942333452335,0.24292951551751538,0.5630513625514052,9.022864603281683,90.21612824263228,26.833119435199453,0.10006687982170118,0.11813623081668796,0.012928537444664235,17.934389356561944,0.6302883174558044,0.23895783712460011,8.217508927722944,0.8627173603452074,0.6211202822683269,0.4537959290563667
Norway,Tine,Chili Habanero Dipp With Mango And Cheese,0.4989902776892643,0.8187447420892918,0,122.02001515198039,30.4058627859582,7.940135039865045,25.2635562402265,0.05163439761557663,0.009797501034990887,0.5929370382376489,0.009797501034990887,0.0048987505174954435,5.180094094327784,15.117589880920882,3.6190994010550916,0.6019966612478022,134.78023630318543,566.6259415460801,24.099984896645438,2.912026528685151,2.4097457922464525,5.030027663859281,0.10236432037391789,0.5226934627253412,169.50767938493772,276.27955845719913,13.861388483051119,0.6312837094223479,16.86569821023431,0.11880781612721443,1.3829006050154729,1.6640484623791911,5.912286092889261,264.3963427920978,4.868045735424743,0.5076693437781568,0.14113412786951907,0.041989290149960945,29.04798000032118,0.31491967612470706,0.4031771511772104,6.921263649174179,0,1.1175638499140423,0.5442894956157336
US,allrecipes,chili tuna roll ups,0.5195188211267172,0.44350386427345573,0,47.714993066490415,35.18537996499484,23.885433940054117,25.706255622244715,0.08601395019057598,0.04392841150636755,1.0472734451085732,0.0024404673059093087,0.007321401917727925,6.4284749799739265,11.82393920440987,2.4279507344797757,0.85033309915952,201.786269181194,852.6274333218303,21.0717061320684,1.8775517221878482,1.99410012809171,3.4827106651068784,0.22834016544270583,0.5928237695982035,154.81473065599695,158.66934000740434,11.776664293467032,0.856080743727864,40.837152918882424,0.06050074346417936,137.02156911790613,2.7941877866869262,20.370881632059064,519.0463073871133,22.022038481581095,0.2537557768690582,0.07138571646477285,0,142.40151150573368,0.6589261725955133,0.17193851586466502,1.299712616621005,1.0249962684819096,0.4237517107902336,0.6867527326834733
US,allrecipes,chinese barbequed spareribs,0.8539643285826801,1.343353254483869,0.13636931535801622,0.4569187240483233,6.185319741517949,3.4503179136644917,31.95850895485466,0.05046890592315395,0,0.15342473919357924,0.020842505840122604,0,14.603793793746771,2.1424023556758076,0.22554032255802425,0.8687681716818296,195.65096863944592,813.0610566684212,19.738859501655945,3.281388450789795,6.27128607887069,3.587310977457462,0.17739266051934496,1.8549845087685475,130.46577538034748,243.31236675511892,12.300882541282919,2.064928755371484,6.252751752036781,0.07773618171279305,0.9227677099763367,5.389989155460487,6.464072173390449,372.01895292162993,0.1637913930779551,1.1966094153988323,0.4580198188747294,0,6.290808810442823,0.2779000778683014,0.35657598876703456,0.1640873794713243,0.2779000778683014,0.6321296569701406,1.3890530600687008
Norway,Aperitif,Chinese chicken noodles,0.3380575541163814,0.5304323820313237,0,169.58635602421833,45.257144960341556,24.248778041553944,13.532959752663832,0.10275741180367691,0.004296177699258359,1.2112663096486869,0.005216787206242293,0.0021480888496291793,3.117833416146782,26.429010471300536,2.554013691823552,1.5097664660740904,171.64358931890538,725.7861204659636,33.64739873755498,2.2787105025856196,0.9871639154198643,3.985941956973812,0.059973867756123594,1.5461491746259592,169.43946336885108,357.4546182300005,11.090744216860818,1.157744897771398,2.8232024880840645,0.07639356631516958,1.1518154548298645,0.545969745486667,8.580669500726918,466.1017777287032,21.97006753896833,0,0.2528434457755939,0,16.94046633173227,0.10126704576823276,0.2575521264653379,15.253786414913781,0.06137396713226228,0.5209048749516921,0.832102173392959
US,allrecipes,chinese pepper steak 2,1.6217809328944692,2.7320097229873115,0,177.58121199098207,6.954294854347929,6.462093619387769,17.042936803768622,0.023467062124532166,0,0.735325662963243,0,0,5.1589766124626495,12.651390368042637,1.4795006829559592,1.329180580238564,115.57404516596813,484.753528368152,17.319985230865452,4.914813941964312,2.829009992096384,2.769081721589484,0.3453884531935466,0.9135088285442905,104.25628570625364,263.012236953393,10.494248045569055,1.4208824489448453,1.3454950108238384,0.08528884018827573,1.1143739857882065,0.7454851093887613,2.3556050182880353,450.2004656793566,1.5472796774234567,2.4718823140087647,0.0331617847663284,0,15.991793222476234,0.6727475054119192,0.2272223470223418,17.832060137946893,0,1.1038734316977807,1.8613669720445507
Norway,Tine,Chops With Fried Onions,0.7307188951133652,1.1298768700930348,0,1294.326954619943,20.04809310883989,8.470429209232002,19.72816059719315,0.06428584351010795,0,1.83409349346448,0.005162320115222425,0.0048586542260916936,5.456555769823327,18.527838252745873,2.952660360427603,0.7839851663759801,104.8344295667336,438.02717712196215,20.254765413729917,3.3696454596773107,1.7917468972076747,1.5976032058307483,0.039346683468632,0.14764410727883837,64.31776453096683,321.2010867799459,4.573276648874515,0.2395924708757825,35.41756486894758,0.05252409180660654,0.20266661440584977,3.1037016895887946,1.4989289911618147,77.74899638865634,5.108881506598176,0,0.07019912768211796,0.08502644895660463,142.98446015578193,0.48890208150047665,0.1271972302552506,7.487726012876865,0.34010579582641853,0.34304131710631813,1.0254899310127454
UK,Kitchen (Nigella),Chorizo and chickpea stew,0.19933405636613147,0.237747400494758,0.17580245080394455,190.54988864810514,27.42883229830463,13.024227951462546,0,0.09707177609636777,0,3.2852178494826347,0,0,4.327819262664607,24.291059652178948,1.1560935775342365,0.9090249555898388,120.75779783549858,505.7447957217662,23.63388730861374,2.2976586729645647,1.9486570817020488,1.000214068399777,0.026192705332125435,0.45473183093227343,94.96056612246008,217.29345527308823,5.4740695620068784,0.7046596033759424,1.6781143031285615,0.027957518012634037,1.016425720636355,1.2541285502298651,5.781627044856252,413.068233210034,10.703246952460042,0.14703477703602633,0.0691272407948745,0.009322857239603119,17.50174183820581,0.08390571515642807,0.09083870719572128,6.6998512705062785,0.055937143437618714,0.8262444253784408,0.8084181942745132
Norway,Kolonialen,Christmas ham,0.16251064030831353,0.25837929399144555,0,16.70416948085469,67.51564692918282,45.9946612825069,4.364785508917261,0.0731191731946718,0,1.7964026589231903,0.001091196377229315,0,1.6562371623534144,6.470670627350957,0.24568283523144646,1.0378263752666266,213.13372950007698,903.3144231075398,30.45871993834909,39.98483051428105,0.8849055723779718,1.0376383258668374,0.013154385601075517,0.14148468155446647,102.22695871964888,234.20803470743547,3.987351978676979,0.41637828593673976,0.2190968336504878,0.0649856752900831,898.4551916541185,0.22274104842678555,12.977667604720764,527.424820797901,4.695310438204166,21.50008627699022,0.23455408443444303,0,35.68511563869084,0.043647855089172606,0.06450946788644588,4.244159129265086,0,0.9525303513054799,0.5495313765815187
